MasterID,MasterDate,MasterDate_rep,DevSet,SelectedSample,PSA2,New_Lat,New_Long,IndexScore,Index,BiostimVar,BiostimValue,BSPretty
309CAW116,309CAW116___2003-05-08,309CAW116___2003-05-08___1,Cal,Selected,Arid,35.3226635,-120.42455,0.675093708,CSCI,Nitrogen_Total_mgPerL,0.091,Total N
309CAW116,309CAW116___2003-05-08,309CAW116___2003-05-08___1,Cal,Selected,Arid,35.3226635,-120.42455,0.675093708,CSCI,Phosphorus_as_P_mgPerL,0.012,Total P
309CAW116,309CAW116___2003-05-08,309CAW116___2003-05-08___1,Cal,Selected,Arid,35.3226635,-120.42455,0.675093708,CSCI,Chlorophyll_a_mgPerm2,11.42,Chl-a
309CAW116,309CAW116___2003-05-08,309CAW116___2003-05-08___1,Cal,Selected,Arid,35.3226635,-120.42455,0.675093708,CSCI,Ash_Free_Dry_Mass_mgPercm2,1.252,AFDM
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.754956233,CSCI,Nitrogen_Total_mgPerL,0.128,Total N
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.754956233,CSCI,Phosphorus_as_P_mgPerL,0.044,Total P
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.754956233,CSCI,Chlorophyll_a_mgPerm2,22.09,Chl-a
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.754956233,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.682,AFDM
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.80140446,CSCI,Nitrogen_Total_mgPerL,0.128,Total N
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.80140446,CSCI,Phosphorus_as_P_mgPerL,0.044,Total P
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.80140446,CSCI,Chlorophyll_a_mgPerm2,22.09,Chl-a
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___1,Val,Selected,Arid,35.9248173,-121.14991,0.80140446,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.682,AFDM
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___2,Val,Selected,Arid,35.9248173,-121.14991,0.734401181,CSCI,Nitrogen_Total_mgPerL,0.128,Total N
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___2,Val,Selected,Arid,35.9248173,-121.14991,0.734401181,CSCI,Phosphorus_as_P_mgPerL,0.044,Total P
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___2,Val,Selected,Arid,35.9248173,-121.14991,0.734401181,CSCI,Chlorophyll_a_mgPerm2,22.09,Chl-a
309CAW182,309CAW182___2003-07-01,309CAW182___2003-07-01___2,Val,Selected,Arid,35.9248173,-121.14991,0.734401181,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.682,AFDM
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.764023558,CSCI,Nitrogen_Total_mgPerL,0.092,Total N
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.764023558,CSCI,Phosphorus_as_P_mgPerL,0.018,Total P
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.764023558,CSCI,Chlorophyll_a_mgPerm2,16.78,Chl-a
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.764023558,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.66,AFDM
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.960909176,CSCI,Nitrogen_Total_mgPerL,0.092,Total N
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.960909176,CSCI,Phosphorus_as_P_mgPerL,0.018,Total P
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.960909176,CSCI,Chlorophyll_a_mgPerm2,16.78,Chl-a
309CAW194,309CAW194___2003-07-02,309CAW194___2003-07-02___1,Cal,Selected,Arid,36.0004202,-121.24656,0.960909176,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.66,AFDM
309LAS1MI,309LAS1MI___2012-06-13,309LAS1MI___2012-06-13___1,Val,Selected,Arid,36.2289511,-121.49513,0.748468167,CSCI,Nitrogen_Total_mgPerL,0.0821,Total N
309LAS1MI,309LAS1MI___2012-06-13,309LAS1MI___2012-06-13___1,Val,Selected,Arid,36.2289511,-121.49513,0.748468167,CSCI,Phosphorus_as_P_mgPerL,0.0109,Total P
309LAS1MI,309LAS1MI___2012-06-13,309LAS1MI___2012-06-13___1,Val,Selected,Arid,36.2289511,-121.49513,0.748468167,CSCI,Chlorophyll_a_mgPerm2,11.3,Chl-a
309LAS1MI,309LAS1MI___2012-06-13,309LAS1MI___2012-06-13___1,Val,Selected,Arid,36.2289511,-121.49513,0.748468167,CSCI,Ash_Free_Dry_Mass_mgPercm2,1.09,AFDM
309LAS1MI,309LAS1MI___2012-06-13,309LAS1MI___2012-06-13___1,Val,Selected,Arid,36.2289511,-121.49513,0.748468167,CSCI,PCT_MAP,8,% cover
309PS0043,309PS0043___2009-06-10,309PS0043___2009-06-10___1,Val,NotSelected,Arid,35.7589271,-120.8399,0.747709744,CSCI,Nitrogen_Total_mgPerL,0.345,Total N
309PS0043,309PS0043___2009-06-10,309PS0043___2009-06-10___1,Val,NotSelected,Arid,35.7589271,-120.8399,0.747709744,CSCI,Phosphorus_as_P_mgPerL,0.0177,Total P
309PS0043,309PS0043___2009-06-10,309PS0043___2009-06-10___1,Val,NotSelected,Arid,35.7589271,-120.8399,0.747709744,CSCI,Chlorophyll_a_mgPerm2,16.87,Chl-a
309PS0043,309PS0043___2009-06-10,309PS0043___2009-06-10___1,Val,NotSelected,Arid,35.7589271,-120.8399,0.747709744,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.595,AFDM
309PS0043,309PS0043___2009-06-10,309PS0043___2009-06-10___1,Val,NotSelected,Arid,35.7589271,-120.8399,0.747709744,CSCI,PCT_MAP,37,% cover
309PS0043,309PS0043___2009-07-08,309PS0043___2009-07-08___1,Val,Selected,Arid,35.7589271,-120.8399,0.621660504,CSCI,Nitrogen_Total_mgPerL,0.198,Total N
309PS0043,309PS0043___2009-07-08,309PS0043___2009-07-08___1,Val,Selected,Arid,35.7589271,-120.8399,0.621660504,CSCI,Phosphorus_as_P_mgPerL,0.0316,Total P
309PS0043,309PS0043___2009-07-08,309PS0043___2009-07-08___1,Val,Selected,Arid,35.7589271,-120.8399,0.621660504,CSCI,Chlorophyll_a_mgPerm2,24.55,Chl-a
309PS0043,309PS0043___2009-07-08,309PS0043___2009-07-08___1,Val,Selected,Arid,35.7589271,-120.8399,0.621660504,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.826,AFDM
309PS0043,309PS0043___2009-07-08,309PS0043___2009-07-08___1,Val,Selected,Arid,35.7589271,-120.8399,0.621660504,CSCI,PCT_MAP,42,% cover
309SED071,309SED071___2012-06-13,309SED071___2012-06-13___1,Val,Selected,Arid,36.21872,-121.514,0.850995521,CSCI,Nitrogen_Total_mgPerL,0.07,Total N
309SED071,309SED071___2012-06-13,309SED071___2012-06-13___1,Val,Selected,Arid,36.21872,-121.514,0.850995521,CSCI,Phosphorus_as_P_mgPerL,0.0138,Total P
309SED071,309SED071___2012-06-13,309SED071___2012-06-13___1,Val,Selected,Arid,36.21872,-121.514,0.850995521,CSCI,Chlorophyll_a_mgPerm2,28.3,Chl-a
309SED071,309SED071___2012-06-13,309SED071___2012-06-13___1,Val,Selected,Arid,36.21872,-121.514,0.850995521,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.706,AFDM
309SED071,309SED071___2012-06-13,309SED071___2012-06-13___1,Val,Selected,Arid,36.21872,-121.514,0.850995521,CSCI,PCT_MAP,10,% cover
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.877937945,CSCI,Nitrogen_Total_mgPerL,0.588,Total N
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.877937945,CSCI,Phosphorus_as_P_mgPerL,0.048,Total P
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.877937945,CSCI,Chlorophyll_a_mgPerm2,26.76,Chl-a
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.877937945,CSCI,Ash_Free_Dry_Mass_mgPercm2,1.222,AFDM
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.958039731,CSCI,Nitrogen_Total_mgPerL,0.588,Total N
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.958039731,CSCI,Phosphorus_as_P_mgPerL,0.048,Total P
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.958039731,CSCI,Chlorophyll_a_mgPerm2,26.76,Chl-a
310CAW176,310CAW176___2003-06-10,310CAW176___2003-06-10___1,Cal,Selected,Arid,35.3250111,-120.75277,0.958039731,CSCI,Ash_Free_Dry_Mass_mgPercm2,1.222,AFDM
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,0.907626326,CSCI,Nitrogen_Total_mgPerL,0.119,Total N
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,0.907626326,CSCI,Phosphorus_as_P_mgPerL,0.182,Total P
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,0.907626326,CSCI,Chlorophyll_a_mgPerm2,11.45,Chl-a
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,0.907626326,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.791,AFDM
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,1.001287026,CSCI,Nitrogen_Total_mgPerL,0.119,Total N
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,1.001287026,CSCI,Phosphorus_as_P_mgPerL,0.182,Total P
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,1.001287026,CSCI,Chlorophyll_a_mgPerm2,11.45,Chl-a
310CAW192,310CAW192___2003-06-10,310CAW192___2003-06-10___1,Cal,Selected,Arid,35.306596,-120.6248,1.001287026,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.791,AFDM
310OLD,310OLD___2010-06-15,310OLD___2010-06-15___1,Cal,Selected,Arid,35.4719089,-120.86074,1.1038836,CSCI,Nitrogen_Total_mgPerL,0.183,Total N
310OLD,310OLD___2010-06-15,310OLD___2010-06-15___1,Cal,Selected,Arid,35.4719089,-120.86074,1.1038836,CSCI,Phosphorus_as_P_mgPerL,0.228,Total P
310OLD,310OLD___2010-06-15,310OLD___2010-06-15___1,Cal,Selected,Arid,35.4719089,-120.86074,1.1038836,CSCI,Chlorophyll_a_mgPerm2,37.88,Chl-a
310OLD,310OLD___2010-06-15,310OLD___2010-06-15___1,Cal,Selected,Arid,35.4719089,-120.86074,1.1038836,CSCI,Ash_Free_Dry_Mass_mgPercm2,1.14,AFDM
310OLD,310OLD___2010-06-15,310OLD___2010-06-15___1,Cal,Selected,Arid,35.4719089,-120.86074,1.1038836,CSCI,PCT_MAP,14,% cover
310SSU,310SSU___2011-06-15,310SSU___2011-06-15___1,Cal,Selected,Arid,35.6088713,-121.07764,1.091773971,CSCI,Nitrogen_Total_mgPerL,0.143,Total N
310SSU,310SSU___2011-06-15,310SSU___2011-06-15___1,Cal,Selected,Arid,35.6088713,-121.07764,1.091773971,CSCI,Phosphorus_as_P_mgPerL,0.0094,Total P
310SSU,310SSU___2011-06-15,310SSU___2011-06-15___1,Cal,Selected,Arid,35.6088713,-121.07764,1.091773971,CSCI,Chlorophyll_a_mgPerm2,5.27,Chl-a
310SSU,310SSU___2011-06-15,310SSU___2011-06-15___1,Cal,Selected,Arid,35.6088713,-121.07764,1.091773971,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.303,AFDM
310SSU,310SSU___2011-06-15,310SSU___2011-06-15___1,Cal,Selected,Arid,35.6088713,-121.07764,1.091773971,CSCI,PCT_MAP,48,% cover
310SSU,310SSU___2011-08-11,310SSU___2011-08-11___1,Cal,NotSelected,Arid,35.6088713,-121.07764,0.77416078,CSCI,Nitrogen_Total_mgPerL,0.142,Total N
310SSU,310SSU___2011-08-11,310SSU___2011-08-11___1,Cal,NotSelected,Arid,35.6088713,-121.07764,0.77416078,CSCI,Phosphorus_as_P_mgPerL,0.0063,Total P
310SSU,310SSU___2011-08-11,310SSU___2011-08-11___1,Cal,NotSelected,Arid,35.6088713,-121.07764,0.77416078,CSCI,Chlorophyll_a_mgPerm2,69.93,Chl-a
310SSU,310SSU___2011-08-11,310SSU___2011-08-11___1,Cal,NotSelected,Arid,35.6088713,-121.07764,0.77416078,CSCI,Ash_Free_Dry_Mass_mgPercm2,4.086,AFDM
310SSU,310SSU___2011-08-11,310SSU___2011-08-11___1,Cal,NotSelected,Arid,35.6088713,-121.07764,0.77416078,CSCI,PCT_MAP,92,% cover
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.680674902,CSCI,Nitrogen_Total_mgPerL,0.304,Total N
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.680674902,CSCI,Phosphorus_as_P_mgPerL,0.006,Total P
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.680674902,CSCI,Chlorophyll_a_mgPerm2,17.69,Chl-a
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.680674902,CSCI,Ash_Free_Dry_Mass_mgPercm2,2.466,AFDM
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.774206368,CSCI,Nitrogen_Total_mgPerL,0.304,Total N
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.774206368,CSCI,Phosphorus_as_P_mgPerL,0.006,Total P
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.774206368,CSCI,Chlorophyll_a_mgPerm2,17.69,Chl-a
312CAW031,312CAW031___2003-05-14,312CAW031___2003-05-14___1,Cal,Selected,Arid,35.0761749,-120.01305,0.774206368,CSCI,Ash_Free_Dry_Mass_mgPercm2,2.466,AFDM
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.810751736,CSCI,Nitrogen_Total_mgPerL,1.271,Total N
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.810751736,CSCI,Phosphorus_as_P_mgPerL,1.393,Total P
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.810751736,CSCI,Chlorophyll_a_mgPerm2,44.7,Chl-a
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.810751736,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.682,AFDM
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.835214455,CSCI,Nitrogen_Total_mgPerL,1.271,Total N
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.835214455,CSCI,Phosphorus_as_P_mgPerL,1.393,Total P
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.835214455,CSCI,Chlorophyll_a_mgPerm2,44.7,Chl-a
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.835214455,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.682,AFDM
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.857812096,CSCI,Nitrogen_Total_mgPerL,1.271,Total N
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.857812096,CSCI,Phosphorus_as_P_mgPerL,1.393,Total P
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.857812096,CSCI,Chlorophyll_a_mgPerm2,44.7,Chl-a
313WE0899,313WE0899___2001-06-26,313WE0899___2001-06-26___1,Val,Selected,Arid,34.8295511,-120.55075,0.857812096,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.682,AFDM
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.913018737,CSCI,Nitrogen_Total_mgPerL,0.253,Total N
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.913018737,CSCI,Phosphorus_as_P_mgPerL,0.137,Total P
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.913018737,CSCI,Chlorophyll_a_mgPerm2,14.39,Chl-a
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.913018737,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.909,AFDM
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.929143682,CSCI,Nitrogen_Total_mgPerL,0.253,Total N
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.929143682,CSCI,Phosphorus_as_P_mgPerL,0.137,Total P
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.929143682,CSCI,Chlorophyll_a_mgPerm2,14.39,Chl-a
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.929143682,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.909,AFDM
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.907283505,CSCI,Nitrogen_Total_mgPerL,0.253,Total N
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.907283505,CSCI,Phosphorus_as_P_mgPerL,0.137,Total P
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.907283505,CSCI,Chlorophyll_a_mgPerm2,14.39,Chl-a
314WE0542,314WE0542___2000-07-11,314WE0542___2000-07-11___1,Cal,Selected,Arid,34.5508494,-120.35941,0.907283505,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.909,AFDM
314WE0785,314WE0785___2001-05-24,314WE0785___2001-05-24___1,Cal,Selected,Arid,34.6748127,-120.51533,0.317945812,CSCI,Phosphorus_as_P_mgPerL,0.265,Total P
314WE0785,314WE0785___2001-05-24,314WE0785___2001-05-24___1,Cal,Selected,Arid,34.6748127,-120.51533,0.317945812,CSCI,Chlorophyll_a_mgPerm2,75.76,Chl-a
314WE0785,314WE0785___2001-05-24,314WE0785___2001-05-24___1,Cal,Selected,Arid,34.6748127,-120.51533,0.317945812,CSCI,Ash_Free_Dry_Mass_mgPercm2,4.47,AFDM
314WE0785,314WE0785___2001-05-24,314WE0785___2001-05-24___1,Cal,Selected,Arid,34.6748127,-120.51533,0.390388542,CSCI,Phosphorus_as_P_mgPerL,0.265,Total P
314WE0785,314WE0785___2001-05-24,314WE0785___2001-05-24___1,Cal,Selected,Arid,34.6748127,-120.51533,0.390388542,CSCI,Chlorophyll_a_mgPerm2,75.76,Chl-a
314WE0785,314WE0785___2001-05-24,314WE0785___2001-05-24___1,Cal,Selected,Arid,34.6748127,-120.51533,0.390388542,CSCI,Ash_Free_Dry_Mass_mgPercm2,4.47,AFDM
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.81098325,CSCI,Nitrogen_Total_mgPerL,0.718,Total N
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.81098325,CSCI,Phosphorus_as_P_mgPerL,0.002,Total P
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.81098325,CSCI,Chlorophyll_a_mgPerm2,33.33,Chl-a
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.81098325,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.909,AFDM
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.862235549,CSCI,Nitrogen_Total_mgPerL,0.718,Total N
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.862235549,CSCI,Phosphorus_as_P_mgPerL,0.002,Total P
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.862235549,CSCI,Chlorophyll_a_mgPerm2,33.33,Chl-a
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.862235549,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.909,AFDM
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.756111001,CSCI,Nitrogen_Total_mgPerL,0.718,Total N
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.756111001,CSCI,Phosphorus_as_P_mgPerL,0.002,Total P
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.756111001,CSCI,Chlorophyll_a_mgPerm2,33.33,Chl-a
314WE0898,314WE0898___2001-05-23,314WE0898___2001-05-23___1,Cal,Selected,Arid,34.5941446,-120.19491,0.756111001,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.909,AFDM
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.106123191,CSCI,Nitrogen_Total_mgPerL,0.179,Total N
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.106123191,CSCI,Phosphorus_as_P_mgPerL,0.017,Total P
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.106123191,CSCI,Chlorophyll_a_mgPerm2,28.79,Chl-a
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.106123191,CSCI,Ash_Free_Dry_Mass_mgPercm2,4.015,AFDM
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.147499274,CSCI,Nitrogen_Total_mgPerL,0.179,Total N
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.147499274,CSCI,Phosphorus_as_P_mgPerL,0.017,Total P
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.147499274,CSCI,Chlorophyll_a_mgPerm2,28.79,Chl-a
314WE1046,314WE1046___2002-06-12,314WE1046___2002-06-12___1,Val,Selected,Arid,34.5364122,-119.83657,1.147499274,CSCI,Ash_Free_Dry_Mass_mgPercm2,4.015,AFDM
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.108738302,CSCI,Nitrogen_Total_mgPerL,0.278,Total N
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.108738302,CSCI,Phosphorus_as_P_mgPerL,0.025,Total P
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.108738302,CSCI,Chlorophyll_a_mgPerm2,4.55,Chl-a
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.108738302,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.545,AFDM
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.015550027,CSCI,Nitrogen_Total_mgPerL,0.278,Total N
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.015550027,CSCI,Phosphorus_as_P_mgPerL,0.025,Total P
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.015550027,CSCI,Chlorophyll_a_mgPerm2,4.55,Chl-a
314WE1102,314WE1102___2003-05-07,314WE1102___2003-05-07___1,Cal,NotSelected,Arid,34.6956168,-119.91043,1.015550027,CSCI,Ash_Free_Dry_Mass_mgPercm2,0.545,AFDM
314WE1102,314WE1102___2012-06-12,314WE1102___2012-06-12___1,Cal,Selected,Arid,34.6956168,-119.91043,1.041833637,CSCI,Nitrogen_Total_mgPerL,0.134,Total N
314WE1102,314WE1102___2012-06-12,314WE1102___2012-06-12___1,Cal,Selected,Arid,34.6956168,-119.91043,1.041833637,CSCI,Phosphorus_as_P_mgPerL,0.0535,Total P
314WE1102,314WE1102___2012-06-12,314WE1102___2012-06-12___1,Cal,Selected,Arid,34.6956168,-119.91043,1.041833637,CSCI,Chlorophyll_a_mgPerm2,11.1,Chl-a
314WE1102,314WE1102___2012-06-12,314WE1102___2012-06-12___1,Cal,Selected,Arid,34.6956168,-119.91043,1.041833637,CSCI,Ash_Free_Dry_Mass_mgPercm2,3.04,AFDM
314WE1102,314WE1102___2012-06-12,314WE1102___2012-06-12___1,Cal,Selected,Arid,34.6956168,-119.91043,1.041833637,CSCI,PCT_MAP,0,% cover
315ARH101,315ARH101___2010-06-14,315ARH101___2010-06-14___1,Cal,Selected,Arid,34.4818,-120.1406,1.138579002,CSCI,Nitrogen_Total_mgPerL,0.111,Total N
